file,category
spectrograms/disco/disco_70_5.pt,0
spectrograms/blues/blues_89_2.pt,2
spectrograms/country/country_74_0.pt,4
spectrograms/rock/rock_94_9.pt,6
spectrograms/pop/pop_66_2.pt,8
spectrograms/country/country_19_6.pt,4
spectrograms/classical/classical_73_4.pt,7
spectrograms/blues/blues_5_4.pt,2
spectrograms/blues/blues_90_5.pt,2
spectrograms/hiphop/hiphop_76_6.pt,5
spectrograms/classical/classical_31_8.pt,7
spectrograms/pop/pop_88_6.pt,8
spectrograms/reggae/reggae_79_4.pt,9
spectrograms/classical/classical_15_0.pt,7
spectrograms/country/country_79_6.pt,4
spectrograms/pop/pop_46_9.pt,8
spectrograms/classical/classical_7_6.pt,7
spectrograms/metal/metal_26_5.pt,1
spectrograms/pop/pop_73_2.pt,8
spectrograms/country/country_67_4.pt,4
spectrograms/pop/pop_21_9.pt,8
spectrograms/metal/metal_77_5.pt,1
spectrograms/metal/metal_72_5.pt,1
spectrograms/metal/metal_24_0.pt,1
spectrograms/pop/pop_84_7.pt,8
spectrograms/hiphop/hiphop_89_0.pt,5
spectrograms/disco/disco_79_2.pt,0
spectrograms/disco/disco_34_8.pt,0
spectrograms/metal/metal_29_4.pt,1
spectrograms/disco/disco_67_5.pt,0
spectrograms/jazz/jazz_84_9.pt,3
spectrograms/rock/rock_29_5.pt,6
spectrograms/pop/pop_16_3.pt,8
spectrograms/hiphop/hiphop_72_3.pt,5
spectrograms/disco/disco_44_0.pt,0
spectrograms/disco/disco_97_3.pt,0
spectrograms/pop/pop_17_0.pt,8
spectrograms/hiphop/hiphop_94_3.pt,5
spectrograms/disco/disco_67_3.pt,0
spectrograms/reggae/reggae_80_8.pt,9
spectrograms/reggae/reggae_14_7.pt,9
spectrograms/hiphop/hiphop_23_2.pt,5
spectrograms/hiphop/hiphop_72_5.pt,5
spectrograms/jazz/jazz_99_0.pt,3
spectrograms/disco/disco_58_2.pt,0
spectrograms/blues/blues_11_3.pt,2
spectrograms/reggae/reggae_58_4.pt,9
spectrograms/classical/classical_18_1.pt,7
spectrograms/hiphop/hiphop_76_1.pt,5
spectrograms/disco/disco_89_4.pt,0
spectrograms/classical/classical_94_1.pt,7
spectrograms/pop/pop_68_5.pt,8
spectrograms/hiphop/hiphop_75_2.pt,5
spectrograms/hiphop/hiphop_80_6.pt,5
spectrograms/classical/classical_76_5.pt,7
spectrograms/country/country_94_0.pt,4
spectrograms/country/country_72_3.pt,4
spectrograms/disco/disco_19_4.pt,0
spectrograms/pop/pop_50_9.pt,8
spectrograms/reggae/reggae_65_7.pt,9
spectrograms/rock/rock_26_6.pt,6
spectrograms/jazz/jazz_67_3.pt,3
spectrograms/jazz/jazz_93_3.pt,3
spectrograms/classical/classical_40_5.pt,7
spectrograms/pop/pop_58_4.pt,8
spectrograms/blues/blues_4_6.pt,2
spectrograms/disco/disco_90_2.pt,0
spectrograms/jazz/jazz_38_6.pt,3
spectrograms/rock/rock_35_5.pt,6
spectrograms/blues/blues_38_2.pt,2
spectrograms/country/country_17_2.pt,4
spectrograms/hiphop/hiphop_30_9.pt,5
spectrograms/metal/metal_71_1.pt,1
spectrograms/country/country_99_3.pt,4
spectrograms/country/country_39_7.pt,4
spectrograms/classical/classical_91_9.pt,7
spectrograms/classical/classical_55_8.pt,7
spectrograms/hiphop/hiphop_81_6.pt,5
spectrograms/pop/pop_12_4.pt,8
spectrograms/rock/rock_77_9.pt,6
spectrograms/hiphop/hiphop_36_2.pt,5
spectrograms/disco/disco_55_1.pt,0
spectrograms/country/country_72_4.pt,4
spectrograms/pop/pop_17_1.pt,8
spectrograms/rock/rock_0_3.pt,6
spectrograms/blues/blues_22_2.pt,2
spectrograms/reggae/reggae_23_4.pt,9
spectrograms/metal/metal_96_3.pt,1
spectrograms/pop/pop_2_6.pt,8
spectrograms/classical/classical_53_0.pt,7
spectrograms/jazz/jazz_73_7.pt,3
spectrograms/rock/rock_51_0.pt,6
spectrograms/pop/pop_14_8.pt,8
spectrograms/jazz/jazz_39_3.pt,3
spectrograms/classical/classical_73_0.pt,7
spectrograms/metal/metal_11_7.pt,1
spectrograms/pop/pop_3_2.pt,8
spectrograms/blues/blues_64_4.pt,2
spectrograms/disco/disco_31_0.pt,0
spectrograms/reggae/reggae_57_0.pt,9
spectrograms/reggae/reggae_21_4.pt,9
spectrograms/blues/blues_2_4.pt,2
spectrograms/jazz/jazz_11_7.pt,3
spectrograms/country/country_53_6.pt,4
spectrograms/pop/pop_88_0.pt,8
spectrograms/blues/blues_27_9.pt,2
spectrograms/hiphop/hiphop_42_3.pt,5
spectrograms/disco/disco_76_4.pt,0
spectrograms/metal/metal_41_9.pt,1
spectrograms/blues/blues_16_4.pt,2
spectrograms/metal/metal_7_5.pt,1
spectrograms/jazz/jazz_92_6.pt,3
spectrograms/classical/classical_86_8.pt,7
spectrograms/rock/rock_1_4.pt,6
spectrograms/blues/blues_97_1.pt,2
spectrograms/hiphop/hiphop_54_2.pt,5
spectrograms/rock/rock_13_9.pt,6
spectrograms/pop/pop_52_9.pt,8
spectrograms/country/country_4_2.pt,4
spectrograms/hiphop/hiphop_95_4.pt,5
spectrograms/hiphop/hiphop_82_9.pt,5
spectrograms/reggae/reggae_68_9.pt,9
spectrograms/rock/rock_94_5.pt,6
spectrograms/hiphop/hiphop_46_7.pt,5
spectrograms/jazz/jazz_51_1.pt,3
spectrograms/country/country_97_5.pt,4
spectrograms/reggae/reggae_18_6.pt,9
spectrograms/metal/metal_85_0.pt,1
spectrograms/country/country_46_0.pt,4
spectrograms/metal/metal_83_6.pt,1
spectrograms/hiphop/hiphop_38_2.pt,5
spectrograms/classical/classical_8_1.pt,7
spectrograms/metal/metal_28_7.pt,1
spectrograms/hiphop/hiphop_88_5.pt,5
spectrograms/country/country_91_8.pt,4
spectrograms/jazz/jazz_52_0.pt,3
spectrograms/pop/pop_24_7.pt,8
spectrograms/jazz/jazz_23_5.pt,3
spectrograms/blues/blues_63_1.pt,2
spectrograms/reggae/reggae_69_3.pt,9
spectrograms/pop/pop_24_8.pt,8
spectrograms/classical/classical_24_4.pt,7
spectrograms/rock/rock_4_2.pt,6
spectrograms/pop/pop_87_1.pt,8
spectrograms/reggae/reggae_18_0.pt,9
spectrograms/rock/rock_4_3.pt,6
spectrograms/rock/rock_11_1.pt,6
spectrograms/blues/blues_83_6.pt,2
spectrograms/disco/disco_87_5.pt,0
spectrograms/metal/metal_1_5.pt,1
spectrograms/blues/blues_21_3.pt,2
spectrograms/country/country_18_1.pt,4
spectrograms/reggae/reggae_20_8.pt,9
spectrograms/jazz/jazz_75_0.pt,3
spectrograms/disco/disco_21_7.pt,0
spectrograms/pop/pop_4_5.pt,8
spectrograms/disco/disco_20_2.pt,0
spectrograms/hiphop/hiphop_31_9.pt,5
spectrograms/jazz/jazz_6_4.pt,3
spectrograms/metal/metal_7_0.pt,1
spectrograms/jazz/jazz_93_7.pt,3
spectrograms/country/country_46_6.pt,4
spectrograms/hiphop/hiphop_89_1.pt,5
spectrograms/blues/blues_36_5.pt,2
spectrograms/disco/disco_88_3.pt,0
spectrograms/rock/rock_73_3.pt,6
spectrograms/hiphop/hiphop_89_9.pt,5
spectrograms/jazz/jazz_45_2.pt,3
spectrograms/pop/pop_60_3.pt,8
spectrograms/pop/pop_48_1.pt,8
spectrograms/reggae/reggae_79_2.pt,9
spectrograms/rock/rock_79_7.pt,6
spectrograms/classical/classical_72_6.pt,7
spectrograms/classical/classical_72_3.pt,7
spectrograms/pop/pop_81_3.pt,8
spectrograms/blues/blues_9_5.pt,2
spectrograms/reggae/reggae_79_7.pt,9
spectrograms/reggae/reggae_50_3.pt,9
spectrograms/reggae/reggae_76_7.pt,9
spectrograms/hiphop/hiphop_29_1.pt,5
spectrograms/metal/metal_1_2.pt,1
spectrograms/pop/pop_91_9.pt,8
spectrograms/metal/metal_20_6.pt,1
spectrograms/jazz/jazz_37_6.pt,3
spectrograms/disco/disco_19_6.pt,0
spectrograms/pop/pop_57_3.pt,8
spectrograms/disco/disco_46_4.pt,0
spectrograms/pop/pop_91_4.pt,8
spectrograms/rock/rock_65_5.pt,6
spectrograms/country/country_16_9.pt,4
spectrograms/country/country_7_1.pt,4
spectrograms/reggae/reggae_96_3.pt,9
spectrograms/reggae/reggae_48_6.pt,9
spectrograms/classical/classical_71_3.pt,7
spectrograms/hiphop/hiphop_85_4.pt,5
spectrograms/disco/disco_65_4.pt,0
spectrograms/rock/rock_7_0.pt,6
spectrograms/country/country_45_9.pt,4
spectrograms/blues/blues_77_0.pt,2
spectrograms/rock/rock_85_4.pt,6
spectrograms/hiphop/hiphop_39_0.pt,5
spectrograms/hiphop/hiphop_7_9.pt,5
spectrograms/disco/disco_19_0.pt,0
spectrograms/reggae/reggae_11_9.pt,9
spectrograms/rock/rock_33_9.pt,6
spectrograms/jazz/jazz_33_8.pt,3
spectrograms/metal/metal_48_8.pt,1
spectrograms/country/country_11_5.pt,4
spectrograms/jazz/jazz_83_5.pt,3
spectrograms/reggae/reggae_1_8.pt,9
spectrograms/hiphop/hiphop_25_3.pt,5
spectrograms/classical/classical_99_2.pt,7
spectrograms/hiphop/hiphop_45_6.pt,5
spectrograms/jazz/jazz_37_8.pt,3
spectrograms/disco/disco_43_9.pt,0
spectrograms/reggae/reggae_81_8.pt,9
spectrograms/hiphop/hiphop_97_5.pt,5
spectrograms/jazz/jazz_9_9.pt,3
spectrograms/reggae/reggae_61_8.pt,9
spectrograms/blues/blues_22_5.pt,2
spectrograms/disco/disco_49_8.pt,0
spectrograms/reggae/reggae_52_0.pt,9
spectrograms/metal/metal_64_8.pt,1
spectrograms/blues/blues_1_4.pt,2
spectrograms/rock/rock_77_7.pt,6
spectrograms/rock/rock_54_2.pt,6
spectrograms/hiphop/hiphop_69_9.pt,5
spectrograms/disco/disco_38_5.pt,0
spectrograms/disco/disco_35_7.pt,0
spectrograms/rock/rock_31_8.pt,6
spectrograms/jazz/jazz_72_0.pt,3
spectrograms/metal/metal_46_1.pt,1
spectrograms/pop/pop_27_5.pt,8
spectrograms/rock/rock_99_1.pt,6
spectrograms/blues/blues_87_8.pt,2
spectrograms/country/country_54_2.pt,4
spectrograms/classical/classical_44_1.pt,7
spectrograms/classical/classical_26_6.pt,7
spectrograms/country/country_81_9.pt,4
spectrograms/blues/blues_3_2.pt,2
spectrograms/rock/rock_98_4.pt,6
spectrograms/classical/classical_49_3.pt,7
spectrograms/blues/blues_54_5.pt,2
spectrograms/metal/metal_35_3.pt,1
spectrograms/reggae/reggae_12_4.pt,9
spectrograms/metal/metal_63_5.pt,1
spectrograms/hiphop/hiphop_55_0.pt,5
spectrograms/metal/metal_62_3.pt,1
spectrograms/metal/metal_11_5.pt,1
spectrograms/blues/blues_74_1.pt,2
spectrograms/metal/metal_47_7.pt,1
spectrograms/pop/pop_96_2.pt,8
spectrograms/hiphop/hiphop_86_0.pt,5
spectrograms/pop/pop_74_5.pt,8
spectrograms/disco/disco_5_1.pt,0
spectrograms/disco/disco_97_7.pt,0
spectrograms/metal/metal_20_5.pt,1
spectrograms/jazz/jazz_66_2.pt,3
spectrograms/disco/disco_27_7.pt,0
spectrograms/rock/rock_66_9.pt,6
spectrograms/rock/rock_32_8.pt,6
spectrograms/reggae/reggae_67_1.pt,9
spectrograms/hiphop/hiphop_39_3.pt,5
spectrograms/country/country_5_7.pt,4
spectrograms/country/country_53_0.pt,4
spectrograms/metal/metal_20_3.pt,1
spectrograms/metal/metal_0_5.pt,1
spectrograms/classical/classical_34_6.pt,7
spectrograms/country/country_61_1.pt,4
spectrograms/reggae/reggae_78_4.pt,9
spectrograms/hiphop/hiphop_67_2.pt,5
spectrograms/rock/rock_34_5.pt,6
spectrograms/classical/classical_57_0.pt,7
spectrograms/country/country_96_2.pt,4
spectrograms/blues/blues_87_5.pt,2
spectrograms/reggae/reggae_59_3.pt,9
spectrograms/disco/disco_96_5.pt,0
spectrograms/reggae/reggae_57_1.pt,9
spectrograms/jazz/jazz_94_0.pt,3
spectrograms/pop/pop_9_3.pt,8
spectrograms/rock/rock_29_3.pt,6
spectrograms/rock/rock_82_3.pt,6
spectrograms/classical/classical_0_2.pt,7
spectrograms/classical/classical_67_4.pt,7
spectrograms/hiphop/hiphop_92_0.pt,5
spectrograms/jazz/jazz_55_1.pt,3
spectrograms/pop/pop_75_0.pt,8
spectrograms/classical/classical_46_8.pt,7
spectrograms/pop/pop_26_0.pt,8
spectrograms/country/country_67_8.pt,4
spectrograms/hiphop/hiphop_76_9.pt,5
spectrograms/blues/blues_0_7.pt,2
spectrograms/reggae/reggae_74_6.pt,9
spectrograms/reggae/reggae_85_3.pt,9
spectrograms/jazz/jazz_56_9.pt,3
spectrograms/metal/metal_15_2.pt,1
spectrograms/hiphop/hiphop_72_7.pt,5
spectrograms/metal/metal_79_8.pt,1
spectrograms/disco/disco_13_5.pt,0
spectrograms/metal/metal_83_5.pt,1
spectrograms/jazz/jazz_81_2.pt,3
spectrograms/reggae/reggae_30_8.pt,9
spectrograms/metal/metal_75_1.pt,1
spectrograms/classical/classical_59_9.pt,7
spectrograms/metal/metal_49_7.pt,1
spectrograms/jazz/jazz_7_4.pt,3
spectrograms/rock/rock_32_3.pt,6
spectrograms/pop/pop_25_5.pt,8
spectrograms/classical/classical_82_3.pt,7
spectrograms/rock/rock_74_2.pt,6
spectrograms/hiphop/hiphop_22_9.pt,5
spectrograms/country/country_28_7.pt,4
spectrograms/rock/rock_23_0.pt,6
spectrograms/pop/pop_96_7.pt,8
spectrograms/pop/pop_40_7.pt,8
spectrograms/reggae/reggae_56_7.pt,9
spectrograms/jazz/jazz_19_1.pt,3
spectrograms/country/country_83_6.pt,4
spectrograms/disco/disco_8_0.pt,0
spectrograms/metal/metal_25_4.pt,1
spectrograms/pop/pop_58_7.pt,8
spectrograms/classical/classical_68_2.pt,7
spectrograms/hiphop/hiphop_32_0.pt,5
spectrograms/rock/rock_99_7.pt,6
spectrograms/pop/pop_59_8.pt,8
spectrograms/jazz/jazz_74_6.pt,3
spectrograms/classical/classical_93_6.pt,7
spectrograms/hiphop/hiphop_57_7.pt,5
spectrograms/reggae/reggae_39_2.pt,9
spectrograms/metal/metal_79_9.pt,1
spectrograms/rock/rock_18_1.pt,6
spectrograms/pop/pop_61_5.pt,8
spectrograms/country/country_45_2.pt,4
spectrograms/rock/rock_30_0.pt,6
spectrograms/country/country_26_2.pt,4
spectrograms/metal/metal_78_1.pt,1
spectrograms/hiphop/hiphop_80_4.pt,5
spectrograms/reggae/reggae_76_2.pt,9
spectrograms/hiphop/hiphop_73_3.pt,5
spectrograms/classical/classical_49_8.pt,7
spectrograms/hiphop/hiphop_43_8.pt,5
spectrograms/hiphop/hiphop_51_5.pt,5
spectrograms/pop/pop_77_2.pt,8
spectrograms/country/country_19_3.pt,4
spectrograms/hiphop/hiphop_87_9.pt,5
spectrograms/country/country_27_6.pt,4
spectrograms/metal/metal_81_1.pt,1
spectrograms/disco/disco_77_0.pt,0
spectrograms/rock/rock_44_0.pt,6
spectrograms/blues/blues_32_4.pt,2
spectrograms/jazz/jazz_91_1.pt,3
spectrograms/classical/classical_88_3.pt,7
spectrograms/blues/blues_59_4.pt,2
spectrograms/pop/pop_93_9.pt,8
spectrograms/hiphop/hiphop_93_3.pt,5
spectrograms/hiphop/hiphop_96_8.pt,5
spectrograms/reggae/reggae_85_6.pt,9
spectrograms/hiphop/hiphop_71_5.pt,5
spectrograms/metal/metal_7_3.pt,1
spectrograms/disco/disco_28_5.pt,0
spectrograms/rock/rock_24_5.pt,6
spectrograms/country/country_10_4.pt,4
spectrograms/classical/classical_93_0.pt,7
spectrograms/blues/blues_56_3.pt,2
spectrograms/classical/classical_96_1.pt,7
spectrograms/country/country_48_7.pt,4
spectrograms/jazz/jazz_37_5.pt,3
spectrograms/jazz/jazz_30_1.pt,3
spectrograms/disco/disco_61_8.pt,0
spectrograms/classical/classical_96_4.pt,7
spectrograms/metal/metal_28_5.pt,1
spectrograms/jazz/jazz_0_2.pt,3
spectrograms/country/country_39_8.pt,4
spectrograms/country/country_52_1.pt,4
spectrograms/hiphop/hiphop_74_9.pt,5
spectrograms/hiphop/hiphop_80_7.pt,5
spectrograms/hiphop/hiphop_64_2.pt,5
spectrograms/classical/classical_65_8.pt,7
spectrograms/country/country_24_9.pt,4
spectrograms/country/country_63_2.pt,4
spectrograms/pop/pop_2_1.pt,8
spectrograms/classical/classical_26_9.pt,7
spectrograms/blues/blues_37_5.pt,2
spectrograms/classical/classical_37_2.pt,7
spectrograms/classical/classical_75_9.pt,7
spectrograms/country/country_47_9.pt,4
spectrograms/metal/metal_30_5.pt,1
spectrograms/reggae/reggae_2_6.pt,9
spectrograms/classical/classical_19_5.pt,7
spectrograms/pop/pop_37_2.pt,8
spectrograms/disco/disco_75_2.pt,0
spectrograms/rock/rock_60_7.pt,6
spectrograms/classical/classical_15_5.pt,7
spectrograms/hiphop/hiphop_79_2.pt,5
spectrograms/rock/rock_11_6.pt,6
spectrograms/reggae/reggae_82_8.pt,9
spectrograms/metal/metal_20_0.pt,1
spectrograms/reggae/reggae_47_4.pt,9
spectrograms/hiphop/hiphop_78_5.pt,5
spectrograms/reggae/reggae_3_2.pt,9
spectrograms/pop/pop_31_6.pt,8
spectrograms/reggae/reggae_62_5.pt,9
spectrograms/hiphop/hiphop_39_2.pt,5
spectrograms/blues/blues_70_6.pt,2
spectrograms/hiphop/hiphop_58_0.pt,5
spectrograms/hiphop/hiphop_36_9.pt,5
spectrograms/country/country_56_1.pt,4
spectrograms/metal/metal_16_4.pt,1
spectrograms/disco/disco_90_7.pt,0
spectrograms/blues/blues_87_4.pt,2
spectrograms/rock/rock_65_7.pt,6
spectrograms/country/country_98_0.pt,4
spectrograms/reggae/reggae_17_3.pt,9
spectrograms/reggae/reggae_97_4.pt,9
spectrograms/rock/rock_31_7.pt,6
spectrograms/hiphop/hiphop_40_6.pt,5
spectrograms/hiphop/hiphop_78_7.pt,5
spectrograms/reggae/reggae_41_6.pt,9
spectrograms/disco/disco_64_9.pt,0
spectrograms/pop/pop_85_3.pt,8
spectrograms/classical/classical_70_2.pt,7
spectrograms/hiphop/hiphop_9_2.pt,5
spectrograms/classical/classical_13_4.pt,7
spectrograms/rock/rock_69_8.pt,6
spectrograms/hiphop/hiphop_68_5.pt,5
spectrograms/country/country_11_0.pt,4
spectrograms/pop/pop_77_4.pt,8
spectrograms/rock/rock_62_4.pt,6
spectrograms/pop/pop_51_9.pt,8
spectrograms/hiphop/hiphop_2_8.pt,5
spectrograms/rock/rock_24_4.pt,6
spectrograms/reggae/reggae_39_5.pt,9
spectrograms/metal/metal_48_7.pt,1
spectrograms/classical/classical_96_2.pt,7
spectrograms/blues/blues_94_1.pt,2
spectrograms/country/country_67_0.pt,4
spectrograms/metal/metal_55_8.pt,1
spectrograms/reggae/reggae_55_0.pt,9
spectrograms/country/country_73_6.pt,4
spectrograms/jazz/jazz_97_2.pt,3
spectrograms/pop/pop_81_7.pt,8
spectrograms/reggae/reggae_47_2.pt,9
spectrograms/rock/rock_91_9.pt,6
spectrograms/blues/blues_94_2.pt,2
spectrograms/jazz/jazz_73_6.pt,3
spectrograms/hiphop/hiphop_34_1.pt,5
spectrograms/metal/metal_0_2.pt,1
spectrograms/reggae/reggae_69_7.pt,9
spectrograms/blues/blues_30_3.pt,2
spectrograms/country/country_21_9.pt,4
spectrograms/pop/pop_5_6.pt,8
spectrograms/classical/classical_97_8.pt,7
spectrograms/blues/blues_37_1.pt,2
spectrograms/pop/pop_94_7.pt,8
spectrograms/rock/rock_76_1.pt,6
spectrograms/reggae/reggae_15_6.pt,9
spectrograms/metal/metal_23_9.pt,1
spectrograms/metal/metal_34_3.pt,1
spectrograms/rock/rock_59_7.pt,6
spectrograms/disco/disco_39_5.pt,0
spectrograms/blues/blues_25_1.pt,2
spectrograms/metal/metal_98_8.pt,1
spectrograms/country/country_72_6.pt,4
spectrograms/rock/rock_3_6.pt,6
spectrograms/reggae/reggae_29_9.pt,9
spectrograms/pop/pop_29_3.pt,8
spectrograms/disco/disco_2_0.pt,0
spectrograms/hiphop/hiphop_17_7.pt,5
spectrograms/disco/disco_83_8.pt,0
spectrograms/jazz/jazz_31_2.pt,3
spectrograms/pop/pop_57_2.pt,8
spectrograms/metal/metal_61_2.pt,1
spectrograms/pop/pop_77_7.pt,8
spectrograms/pop/pop_56_9.pt,8
spectrograms/jazz/jazz_3_0.pt,3
spectrograms/disco/disco_0_7.pt,0
spectrograms/disco/disco_81_5.pt,0
spectrograms/classical/classical_53_6.pt,7
spectrograms/country/country_84_6.pt,4
spectrograms/disco/disco_62_0.pt,0
spectrograms/hiphop/hiphop_0_1.pt,5
spectrograms/disco/disco_7_8.pt,0
spectrograms/jazz/jazz_82_5.pt,3
spectrograms/reggae/reggae_99_1.pt,9
spectrograms/hiphop/hiphop_1_1.pt,5
spectrograms/metal/metal_76_3.pt,1
spectrograms/country/country_58_9.pt,4
spectrograms/hiphop/hiphop_92_5.pt,5
spectrograms/jazz/jazz_0_9.pt,3
spectrograms/pop/pop_83_9.pt,8
spectrograms/pop/pop_80_3.pt,8
spectrograms/rock/rock_29_9.pt,6
spectrograms/country/country_5_8.pt,4
spectrograms/reggae/reggae_64_9.pt,9
spectrograms/reggae/reggae_64_2.pt,9
spectrograms/jazz/jazz_86_2.pt,3
spectrograms/rock/rock_73_7.pt,6
spectrograms/metal/metal_73_6.pt,1
spectrograms/classical/classical_9_6.pt,7
spectrograms/rock/rock_70_0.pt,6
spectrograms/disco/disco_52_7.pt,0
spectrograms/metal/metal_56_9.pt,1
spectrograms/rock/rock_82_9.pt,6
spectrograms/classical/classical_77_8.pt,7
spectrograms/blues/blues_4_8.pt,2
spectrograms/country/country_57_1.pt,4
spectrograms/metal/metal_28_8.pt,1
spectrograms/country/country_48_6.pt,4
spectrograms/rock/rock_28_5.pt,6
spectrograms/blues/blues_52_5.pt,2
spectrograms/rock/rock_50_8.pt,6
spectrograms/disco/disco_59_1.pt,0
spectrograms/country/country_8_5.pt,4
spectrograms/classical/classical_23_4.pt,7
spectrograms/classical/classical_74_3.pt,7
spectrograms/rock/rock_85_1.pt,6
spectrograms/reggae/reggae_18_4.pt,9
spectrograms/classical/classical_1_6.pt,7
spectrograms/blues/blues_13_6.pt,2
spectrograms/pop/pop_33_0.pt,8
spectrograms/rock/rock_25_0.pt,6
spectrograms/reggae/reggae_57_9.pt,9
spectrograms/jazz/jazz_12_7.pt,3
spectrograms/metal/metal_77_4.pt,1
spectrograms/hiphop/hiphop_84_5.pt,5
spectrograms/rock/rock_14_1.pt,6
spectrograms/country/country_98_3.pt,4
spectrograms/metal/metal_85_8.pt,1
spectrograms/pop/pop_76_4.pt,8
spectrograms/reggae/reggae_94_8.pt,9
spectrograms/metal/metal_93_0.pt,1
spectrograms/hiphop/hiphop_22_1.pt,5
spectrograms/classical/classical_80_4.pt,7
spectrograms/pop/pop_18_9.pt,8
spectrograms/pop/pop_95_4.pt,8
spectrograms/hiphop/hiphop_68_7.pt,5
spectrograms/classical/classical_5_5.pt,7
spectrograms/rock/rock_35_6.pt,6
spectrograms/jazz/jazz_95_1.pt,3
spectrograms/classical/classical_81_1.pt,7
spectrograms/hiphop/hiphop_9_9.pt,5
spectrograms/reggae/reggae_54_8.pt,9
spectrograms/classical/classical_18_4.pt,7
spectrograms/blues/blues_45_0.pt,2
spectrograms/jazz/jazz_71_4.pt,3
spectrograms/hiphop/hiphop_5_5.pt,5
spectrograms/hiphop/hiphop_93_5.pt,5
spectrograms/blues/blues_1_3.pt,2
spectrograms/metal/metal_20_7.pt,1
spectrograms/blues/blues_3_7.pt,2
spectrograms/country/country_87_6.pt,4
spectrograms/blues/blues_96_8.pt,2
spectrograms/hiphop/hiphop_92_4.pt,5
spectrograms/disco/disco_34_6.pt,0
spectrograms/blues/blues_73_1.pt,2
spectrograms/pop/pop_94_9.pt,8
spectrograms/reggae/reggae_75_7.pt,9
spectrograms/blues/blues_27_3.pt,2
spectrograms/reggae/reggae_30_7.pt,9
spectrograms/country/country_60_4.pt,4
spectrograms/jazz/jazz_40_1.pt,3
spectrograms/jazz/jazz_26_5.pt,3
spectrograms/jazz/jazz_23_1.pt,3
spectrograms/country/country_34_8.pt,4
spectrograms/rock/rock_46_1.pt,6
spectrograms/hiphop/hiphop_51_2.pt,5
spectrograms/blues/blues_57_0.pt,2
spectrograms/disco/disco_26_4.pt,0
spectrograms/hiphop/hiphop_56_9.pt,5
spectrograms/metal/metal_55_7.pt,1
spectrograms/disco/disco_92_0.pt,0
spectrograms/classical/classical_61_4.pt,7
spectrograms/jazz/jazz_45_5.pt,3
spectrograms/metal/metal_41_8.pt,1
spectrograms/jazz/jazz_45_8.pt,3
spectrograms/reggae/reggae_20_7.pt,9
spectrograms/classical/classical_58_5.pt,7
spectrograms/rock/rock_76_5.pt,6
spectrograms/blues/blues_69_6.pt,2
spectrograms/rock/rock_75_4.pt,6
spectrograms/rock/rock_93_6.pt,6
spectrograms/blues/blues_76_1.pt,2
spectrograms/disco/disco_19_2.pt,0
spectrograms/hiphop/hiphop_62_5.pt,5
spectrograms/disco/disco_84_9.pt,0
spectrograms/disco/disco_11_9.pt,0
spectrograms/pop/pop_96_1.pt,8
spectrograms/rock/rock_95_0.pt,6
spectrograms/disco/disco_85_6.pt,0
spectrograms/country/country_65_3.pt,4
spectrograms/metal/metal_98_2.pt,1
spectrograms/disco/disco_65_9.pt,0
spectrograms/reggae/reggae_59_4.pt,9
spectrograms/disco/disco_34_7.pt,0
spectrograms/pop/pop_6_0.pt,8
spectrograms/blues/blues_45_5.pt,2
spectrograms/reggae/reggae_64_5.pt,9
spectrograms/metal/metal_20_8.pt,1
spectrograms/classical/classical_13_0.pt,7
spectrograms/country/country_18_8.pt,4
spectrograms/country/country_2_3.pt,4
spectrograms/disco/disco_6_4.pt,0
spectrograms/classical/classical_63_4.pt,7
spectrograms/metal/metal_64_1.pt,1
spectrograms/disco/disco_3_7.pt,0
spectrograms/jazz/jazz_29_7.pt,3
spectrograms/disco/disco_64_4.pt,0
spectrograms/classical/classical_61_9.pt,7
spectrograms/blues/blues_19_0.pt,2
spectrograms/hiphop/hiphop_91_1.pt,5
spectrograms/country/country_78_2.pt,4
spectrograms/blues/blues_86_7.pt,2
spectrograms/classical/classical_67_5.pt,7
spectrograms/hiphop/hiphop_59_0.pt,5
spectrograms/country/country_95_6.pt,4
spectrograms/disco/disco_53_5.pt,0
spectrograms/jazz/jazz_33_6.pt,3
spectrograms/reggae/reggae_17_9.pt,9
spectrograms/country/country_45_6.pt,4
spectrograms/reggae/reggae_32_2.pt,9
spectrograms/disco/disco_13_6.pt,0
spectrograms/rock/rock_87_5.pt,6
spectrograms/metal/metal_95_4.pt,1
spectrograms/metal/metal_71_2.pt,1
spectrograms/pop/pop_72_9.pt,8
spectrograms/metal/metal_95_3.pt,1
spectrograms/metal/metal_35_9.pt,1
spectrograms/metal/metal_26_6.pt,1
spectrograms/hiphop/hiphop_99_7.pt,5
spectrograms/reggae/reggae_32_3.pt,9
spectrograms/country/country_24_7.pt,4
spectrograms/metal/metal_70_3.pt,1
spectrograms/hiphop/hiphop_97_7.pt,5
spectrograms/metal/metal_53_7.pt,1
spectrograms/reggae/reggae_94_6.pt,9
spectrograms/hiphop/hiphop_28_9.pt,5
spectrograms/reggae/reggae_97_2.pt,9
spectrograms/reggae/reggae_10_7.pt,9
spectrograms/jazz/jazz_64_8.pt,3
spectrograms/jazz/jazz_13_5.pt,3
spectrograms/blues/blues_20_6.pt,2
spectrograms/jazz/jazz_87_3.pt,3
spectrograms/hiphop/hiphop_5_2.pt,5
spectrograms/classical/classical_1_9.pt,7
spectrograms/metal/metal_65_3.pt,1
